tile_id,mae_lr,mae_sr,mae_gt_raster,refused_lr,refused_sr,refused_gt_raster,gt_forest,gt_agriculture,gt_urban,gt_water,gt_bare_soil,lr_forest,sr_forest,lr_agriculture,sr_agriculture,lr_urban,sr_urban,lr_water,sr_water,lr_bare_soil,sr_bare_soil,mae_lr_forest,mae_sr_forest,mae_lr_agriculture,mae_sr_agriculture,mae_lr_urban,mae_sr_urban,mae_lr_water,mae_sr_water,mae_lr_bare_soil,mae_sr_bare_soil
tile_0285,17.788,14.788,13.788,False,False,False,45.53,54.47,0.0,0.0,0.0,80.0,50.0,0.0,20.0,0.0,5.0,0.0,25.0,0.0,5.0,34.47,4.469999999999999,54.47,34.47,0.0,5.0,0.0,25.0,0.0,5.0
tile_0286,10.0,10.0,4.999999999999999,False,False,False,82.8,17.2,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,7.799999999999997,7.799999999999997,17.2,17.2,0.0,0.0,0.0,25.0,25.0,0.0
tile_0287,10.0,16.0,18.0,False,False,False,100.0,0.0,0.0,0.0,0.0,75.0,60.0,0.0,20.0,0.0,0.0,0.0,10.0,25.0,10.0,25.0,40.0,0.0,20.0,0.0,0.0,0.0,10.0,25.0,10.0
tile_0288,32.22,27.22,23.22,False,False,False,11.95,88.05,0.0,0.0,0.0,60.0,50.0,10.0,25.0,5.0,5.0,5.0,25.0,25.0,5.0,48.05,38.05,78.05,63.05,5.0,5.0,5.0,25.0,25.0,5.0
tile_0289,30.860000000000003,31.860000000000003,34.86,False,False,False,0.35,99.65,0.0,0.0,0.0,30.0,50.0,20.0,25.0,5.0,5.0,20.0,25.0,20.0,5.0,29.65,49.65,79.65,74.65,5.0,5.0,20.0,25.0,20.0,5.0
tile_0290,20.080000000000002,21.080000000000002,16.080000000000002,False,False,False,29.8,70.2,0.0,0.0,0.0,50.0,50.0,20.0,20.0,5.0,5.0,5.0,25.0,20.0,5.0,20.2,20.2,50.2,50.2,5.0,5.0,5.0,25.0,20.0,5.0
tile_0291,15.080000000000002,8.0,5.0,False,False,False,62.3,37.7,0.0,0.0,0.0,80.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,20.0,5.0,17.700000000000003,12.299999999999997,37.7,7.700000000000003,0.0,5.0,0.0,10.0,20.0,5.0
tile_0292,32.08,18.080000000000002,19.080000000000002,False,False,False,19.8,80.2,0.0,0.0,0.0,75.0,40.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,55.2,20.2,80.2,50.2,0.0,5.0,0.0,10.0,25.0,5.0
tile_0293,32.708,20.708,16.708,False,False,False,18.23,81.77,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,56.769999999999996,31.77,81.77,51.769999999999996,0.0,5.0,0.0,10.0,25.0,5.0
tile_0294,26.48,14.48,10.48,False,False,False,33.8,66.2,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,41.2,16.200000000000003,66.2,36.2,0.0,5.0,0.0,10.0,25.0,5.0
tile_0295,33.8,21.8,19.8,False,False,False,15.5,84.5,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,59.5,34.5,84.5,54.5,0.0,5.0,0.0,10.0,25.0,5.0
tile_0296,14.712,8.0,8.0,False,False,False,66.78,33.22,0.0,0.0,0.0,30.0,50.0,40.0,30.0,0.0,5.0,10.0,10.0,20.0,5.0,36.78,16.78,6.780000000000001,3.219999999999999,0.0,5.0,10.0,10.0,20.0,5.0
tile_0297,10.0,17.788,16.788,False,False,False,94.47,5.53,0.0,0.0,0.0,75.0,50.0,0.0,25.0,0.0,0.0,0.0,10.0,25.0,15.0,19.47,44.47,5.53,19.47,0.0,0.0,0.0,10.0,25.0,15.0
tile_0298,10.0,14.0,9.904000000000002,False,False,False,77.26,22.74,0.0,0.0,0.0,75.0,50.0,0.0,20.0,0.0,5.0,0.0,10.0,25.0,25.0,2.260000000000005,27.260000000000005,22.74,2.7399999999999984,0.0,5.0,0.0,10.0,25.0,25.0
tile_0299,12.016000000000002,7.999999999999998,7.999999999999998,False,False,False,69.96,30.04,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,5.040000000000006,19.959999999999994,30.04,0.03999999999999915,0.0,5.0,0.0,10.0,25.0,5.0
tile_0300,25.951999999999998,15.951999999999998,12.951999999999998,False,False,False,35.12,64.88,0.0,0.0,0.0,50.0,50.0,0.0,25.0,0.0,5.0,0.0,10.0,50.0,10.0,14.880000000000003,14.880000000000003,64.88,39.879999999999995,0.0,5.0,0.0,10.0,50.0,10.0
tile_0301,20.868000000000002,8.868,7.868,False,False,False,47.83,52.17,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,27.17,2.1700000000000017,52.17,22.17,0.0,5.0,0.0,10.0,25.0,5.0
tile_0302,6.463999999999999,13.0,11.0,False,False,False,73.84,26.16,0.0,0.0,0.0,80.0,50.0,0.0,20.0,0.0,5.0,0.0,25.0,0.0,5.0,6.159999999999997,23.840000000000003,26.16,6.16,0.0,5.0,0.0,25.0,0.0,5.0
tile_0303,10.0,10.687999999999999,14.687999999999999,False,False,False,86.72,13.28,0.0,0.0,0.0,75.0,60.0,0.0,30.0,0.0,5.0,0.0,5.0,25.0,0.0,11.719999999999999,26.72,13.28,16.72,0.0,5.0,0.0,5.0,25.0,0.0
tile_0304,10.000000000000002,3.0000000000000013,10.316,False,False,False,85.79,14.21,0.0,0.0,0.0,75.0,75.0,0.0,10.0,0.0,0.0,0.0,0.0,25.0,0.0,10.790000000000006,10.790000000000006,14.21,4.210000000000001,0.0,0.0,0.0,0.0,25.0,0.0
tile_0305,10.0,10.0,10.0,False,False,False,100.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0
tile_0306,36.0,31.0,20.0,False,False,False,0.0,100.0,0.0,0.0,0.0,40.0,30.0,10.0,20.0,0.0,5.0,0.0,20.0,50.0,20.0,40.0,30.0,90.0,80.0,0.0,5.0,0.0,20.0,50.0,20.0
tile_0307,39.892,30.892000000000003,34.892,False,False,False,0.27,99.73,0.0,0.0,0.0,50.0,40.0,0.0,20.0,0.0,5.0,0.0,25.0,50.0,5.0,49.73,39.73,99.73,79.73,0.0,5.0,0.0,25.0,50.0,5.0
tile_0308,21.631999999999998,9.632,8.632,False,False,False,45.92,54.08,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,29.08,4.079999999999998,54.08,24.08,0.0,5.0,0.0,10.0,25.0,5.0
tile_0309,32.019999999999996,18.02,14.02,False,False,False,19.95,80.05,0.0,0.0,0.0,50.0,40.0,0.0,30.0,0.0,5.0,0.0,10.0,50.0,5.0,30.05,20.05,80.05,50.05,0.0,5.0,0.0,10.0,50.0,5.0
tile_0310,19.352,11.352,6.0,False,False,False,41.62,58.38,0.0,0.0,0.0,80.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,0.0,5.0,38.38,8.380000000000003,58.38,28.380000000000003,0.0,5.0,0.0,10.0,0.0,5.0
tile_0311,25.496000000000002,15.496,13.496,False,False,False,36.26,63.74,0.0,0.0,0.0,75.0,50.0,0.0,25.0,0.0,5.0,0.0,10.0,25.0,10.0,38.74,13.740000000000002,63.74,38.74,0.0,5.0,0.0,10.0,25.0,10.0
tile_0312,14.52,12.0,7.0,False,False,False,63.7,36.3,0.0,0.0,0.0,75.0,50.0,0.0,25.0,0.0,5.0,0.0,25.0,25.0,5.0,11.299999999999997,13.700000000000003,36.3,11.299999999999997,0.0,5.0,0.0,25.0,25.0,5.0
tile_0313,22.672,12.0,10.0,False,False,False,43.32,56.68,0.0,0.0,0.0,75.0,40.0,0.0,30.0,0.0,5.0,0.0,20.0,25.0,5.0,31.68,3.3200000000000003,56.68,26.68,0.0,5.0,0.0,20.0,25.0,5.0
tile_0314,7.0,10.0,10.0,False,False,False,68.86,31.14,0.0,0.0,0.0,50.0,40.0,30.0,30.0,5.0,5.0,5.0,10.0,5.0,5.0,18.86,28.86,1.1400000000000006,1.1400000000000006,5.0,5.0,5.0,10.0,5.0,5.0
tile_0315,10.0,20.0,19.0,False,False,False,100.0,0.0,0.0,0.0,0.0,75.0,50.0,10.0,30.0,0.0,5.0,0.0,10.0,15.0,5.0,25.0,50.0,10.0,30.0,0.0,5.0,0.0,10.0,15.0,5.0
tile_0316,4.0,8.0,4.144,False,False,False,92.86,7.14,0.0,0.0,0.0,80.0,75.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,12.86,17.86,7.14,7.14,0.0,0.0,0.0,15.0,0.0,0.0
tile_0317,19.348000000000003,13.348000000000003,11.748000000000001,False,False,False,93.37,6.63,0.0,0.0,0.0,50.0,60.0,20.0,20.0,5.0,0.0,10.0,10.0,25.0,10.0,43.370000000000005,33.370000000000005,13.370000000000001,13.370000000000001,5.0,0.0,10.0,10.0,25.0,10.0
tile_0318,24.32,20.32,15.319999999999999,False,False,False,29.2,70.8,0.0,0.0,0.0,80.0,50.0,0.0,25.0,0.0,5.0,0.0,25.0,0.0,5.0,50.8,20.8,70.8,45.8,0.0,5.0,0.0,25.0,0.0,5.0
tile_0319,8.051999999999998,13.0,4.000000000000001,False,False,False,69.87,30.13,0.0,0.0,0.0,80.0,50.0,0.0,20.0,0.0,5.0,0.0,25.0,0.0,5.0,10.129999999999995,19.870000000000005,30.13,10.129999999999999,0.0,5.0,0.0,25.0,0.0,5.0
tile_0320,13.532,12.532,13.532,False,False,False,56.17,43.83,0.0,0.0,0.0,80.0,60.0,0.0,20.0,0.0,5.0,0.0,25.0,0.0,5.0,23.83,3.8299999999999983,43.83,23.83,0.0,5.0,0.0,25.0,0.0,5.0
tile_0321,14.419999999999998,8.0,8.0,False,False,False,53.95,46.05,0.0,0.0,0.0,75.0,50.0,10.0,30.0,0.0,5.0,0.0,10.0,15.0,5.0,21.049999999999997,3.950000000000003,36.05,16.049999999999997,0.0,5.0,0.0,10.0,15.0,5.0
tile_0322,10.0,10.0,5.212000000000001,False,False,False,88.03,11.97,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,13.030000000000001,13.030000000000001,11.97,11.97,0.0,0.0,0.0,0.0,25.0,25.0
tile_0323,10.0,4.0,4.0,False,False,False,100.0,0.0,0.0,0.0,0.0,75.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
tile_0324,40.0,28.0,22.0,False,False,False,0.0,100.0,0.0,0.0,0.0,50.0,40.0,0.0,30.0,0.0,5.0,0.0,20.0,50.0,5.0,50.0,40.0,100.0,70.0,0.0,5.0,0.0,20.0,50.0,5.0
tile_0325,20.0,18.04,12.040000000000001,False,False,False,54.9,45.1,0.0,0.0,0.0,50.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,20.0,4.899999999999999,5.100000000000001,45.1,45.1,0.0,0.0,0.0,20.0,50.0,20.0
tile_0326,10.0,16.292,16.292,False,False,False,90.73,9.27,0.0,0.0,0.0,75.0,50.0,0.0,20.0,0.0,5.0,0.0,10.0,25.0,15.0,15.730000000000004,40.730000000000004,9.27,10.73,0.0,5.0,0.0,10.0,25.0,15.0
tile_0327,23.752000000000002,11.752,7.4,False,False,False,40.62,59.38,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,34.38,9.380000000000003,59.38,29.380000000000003,0.0,5.0,0.0,10.0,25.0,5.0
tile_0328,20.604,10.604,9.0,False,False,False,48.49,51.51,0.0,0.0,0.0,75.0,50.0,0.0,25.0,0.0,5.0,0.0,10.0,25.0,10.0,26.509999999999998,1.509999999999998,51.51,26.509999999999998,0.0,5.0,0.0,10.0,25.0,10.0
tile_0329,25.264,13.264,13.264,False,False,False,36.84,63.16,0.0,0.0,0.0,50.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,50.0,5.0,13.159999999999997,13.159999999999997,63.16,33.16,0.0,5.0,0.0,10.0,50.0,5.0
tile_0330,16.863999999999997,8.0,7.0,False,False,False,57.84,42.16,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,17.159999999999997,7.840000000000003,42.16,12.159999999999997,0.0,5.0,0.0,10.0,25.0,5.0
tile_0331,3.516000000000001,7.999999999999998,6.999999999999998,False,False,False,66.21,33.79,0.0,0.0,0.0,75.0,50.0,25.0,30.0,0.0,5.0,0.0,10.0,0.0,5.0,8.790000000000006,16.209999999999994,8.79,3.789999999999999,0.0,5.0,0.0,10.0,0.0,5.0
tile_0332,29.136000000000003,20.136000000000003,16.136000000000003,False,False,False,27.16,72.84,0.0,0.0,0.0,75.0,75.0,0.0,25.0,0.0,0.0,0.0,5.0,25.0,0.0,47.84,47.84,72.84,47.84,0.0,0.0,0.0,5.0,25.0,0.0
tile_0333,20.0,12.912,12.912,False,False,False,92.28,7.72,0.0,0.0,0.0,50.0,60.0,0.0,30.0,0.0,5.0,0.0,5.0,50.0,0.0,42.28,32.28,7.72,22.28,0.0,5.0,0.0,5.0,50.0,0.0
tile_0334,10.0,10.056000000000001,10.056000000000001,False,False,False,75.14,24.86,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,0.14000000000000057,25.14,24.86,5.140000000000001,0.0,5.0,0.0,10.0,25.0,5.0
tile_0335,19.092,11.0,11.091999999999999,False,False,False,52.27,47.73,0.0,0.0,0.0,75.0,50.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0,5.0,22.729999999999997,2.270000000000003,47.73,22.729999999999997,0.0,0.0,0.0,25.0,25.0,5.0
tile_0336,18.732,17.732,15.732,False,False,False,91.83,8.17,0.0,0.0,0.0,50.0,50.0,20.0,25.0,5.0,0.0,10.0,25.0,25.0,5.0,41.83,41.83,11.83,16.83,5.0,0.0,10.0,25.0,25.0,5.0
tile_0337,11.999999999999998,11.999999999999998,7.999999999999998,False,False,False,65.63,34.37,0.0,0.0,0.0,50.0,50.0,20.0,20.0,5.0,5.0,5.0,10.0,20.0,15.0,15.629999999999995,15.629999999999995,14.369999999999997,14.369999999999997,5.0,5.0,5.0,10.0,20.0,15.0
tile_0338,12.0,10.2,7.0,False,False,False,59.5,40.5,0.0,0.0,0.0,50.0,60.0,20.0,20.0,5.0,10.0,5.0,10.0,20.0,10.0,9.5,0.5,20.5,20.5,5.0,10.0,5.0,10.0,20.0,10.0
tile_0339,35.324,23.324,23.324,False,False,False,11.69,88.31,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,63.31,38.31,88.31,58.31,0.0,5.0,0.0,10.0,25.0,5.0
tile_0340,3.999999999999999,4.9079999999999995,7.907999999999999,False,False,False,94.77,5.23,0.0,0.0,0.0,80.0,75.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.769999999999996,19.769999999999996,5.23,4.77,0.0,0.0,0.0,0.0,0.0,0.0
tile_0341,10.0,10.0,2.999999999999999,False,False,False,89.91,10.09,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,10.0,10.0,15.0,15.0,14.909999999999997,14.909999999999997,10.09,10.09,0.0,0.0,10.0,10.0,15.0,15.0
tile_0342,17.712,10.0,10.0,False,False,False,40.72,59.28,0.0,0.0,0.0,50.0,40.0,20.0,30.0,5.0,5.0,10.0,10.0,25.0,5.0,9.280000000000001,0.7199999999999989,39.28,29.28,5.0,5.0,10.0,10.0,25.0,5.0
tile_0343,23.648000000000003,23.648000000000003,23.648000000000003,False,False,False,5.88,94.12,0.0,0.0,0.0,40.0,40.0,30.0,30.0,5.0,5.0,10.0,10.0,5.0,5.0,34.12,34.12,64.12,64.12,5.0,5.0,10.0,10.0,5.0,5.0
tile_0344,8.863999999999999,8.0,8.0,False,False,False,67.84,32.16,0.0,0.0,0.0,80.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,0.0,5.0,12.159999999999997,17.840000000000003,32.16,2.1599999999999966,0.0,5.0,0.0,10.0,0.0,5.0
tile_0345,5.999999999999999,16.82,15.819999999999999,False,False,False,89.55,10.45,0.0,0.0,0.0,75.0,50.0,10.0,20.0,0.0,5.0,0.0,25.0,15.0,5.0,14.549999999999997,39.55,0.4499999999999993,9.55,0.0,5.0,0.0,25.0,15.0,5.0
tile_0346,14.0,13.0,12.0,False,False,False,64.61,35.39,0.0,0.0,0.0,50.0,50.0,20.0,20.0,5.0,5.0,10.0,25.0,25.0,5.0,14.61,14.61,15.39,15.39,5.0,5.0,10.0,25.0,25.0,5.0
tile_0347,26.224,22.224,18.224,False,False,False,34.44,65.56,0.0,0.0,0.0,50.0,60.0,0.0,10.0,0.0,0.0,0.0,20.0,50.0,10.0,15.560000000000002,25.560000000000002,65.56,55.56,0.0,0.0,0.0,20.0,50.0,10.0
tile_0348,16.736,16.736,8.736,False,False,False,58.16,41.84,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,15.0,16.840000000000003,16.840000000000003,41.84,41.84,0.0,0.0,0.0,10.0,25.0,15.0
tile_0349,12.495999999999999,12.495999999999999,4.000000000000001,False,False,False,68.76,31.24,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,15.0,6.239999999999995,6.239999999999995,31.24,31.24,0.0,0.0,0.0,10.0,25.0,15.0
tile_0350,10.84,8.0,7.0,False,False,False,52.9,47.1,0.0,0.0,0.0,60.0,50.0,20.0,30.0,5.0,5.0,5.0,10.0,10.0,5.0,7.100000000000001,2.8999999999999986,27.1,17.1,5.0,5.0,5.0,10.0,10.0,5.0
tile_0351,4.0,19.956,21.956,False,False,False,99.89,0.11,0.0,0.0,0.0,80.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,0.0,5.0,19.89,49.89,0.11,29.89,0.0,5.0,0.0,10.0,0.0,5.0
tile_0352,24.404,10.404,10.404,False,False,False,38.99,61.01,0.0,0.0,0.0,75.0,40.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,36.01,1.009999999999998,61.01,31.009999999999998,0.0,5.0,0.0,10.0,25.0,5.0
tile_0353,26.78,12.780000000000001,12.780000000000001,False,False,False,33.05,66.95,0.0,0.0,0.0,75.0,40.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,41.95,6.950000000000003,66.95,36.95,0.0,5.0,0.0,10.0,25.0,5.0
tile_0354,12.404000000000002,13.0,10.0,False,False,False,68.99,31.01,0.0,0.0,0.0,75.0,50.0,0.0,20.0,0.0,5.0,0.0,25.0,25.0,5.0,6.010000000000005,18.989999999999995,31.01,11.010000000000002,0.0,5.0,0.0,25.0,25.0,5.0
tile_0355,28.312,21.312,16.312,False,False,False,29.22,70.78,0.0,0.0,0.0,50.0,50.0,0.0,20.0,0.0,5.0,0.0,25.0,50.0,5.0,20.78,20.78,70.78,50.78,0.0,5.0,0.0,25.0,50.0,5.0
tile_0356,12.0,11.0,8.0,False,False,False,69.08,30.92,0.0,0.0,0.0,50.0,50.0,20.0,25.0,5.0,0.0,5.0,25.0,20.0,5.0,19.08,19.08,10.920000000000002,5.920000000000002,5.0,0.0,5.0,25.0,20.0,5.0
tile_0357,27.508,23.508,19.508,False,False,False,31.23,68.77,0.0,0.0,0.0,75.0,75.0,0.0,10.0,0.0,0.0,0.0,10.0,25.0,5.0,43.769999999999996,43.769999999999996,68.77,58.769999999999996,0.0,0.0,0.0,10.0,25.0,5.0
tile_0358,23.812,23.812,26.812,False,False,False,7.97,92.03,0.0,0.0,0.0,50.0,50.0,30.0,30.0,5.0,5.0,5.0,5.0,5.0,5.0,42.03,42.03,62.03,62.03,5.0,5.0,5.0,5.0,5.0,5.0
tile_0359,23.072000000000003,29.072000000000003,29.072000000000003,False,False,False,27.32,72.68,0.0,0.0,0.0,50.0,50.0,20.0,0.0,5.0,0.0,10.0,0.0,25.0,50.0,22.68,22.68,52.68000000000001,72.68,5.0,0.0,10.0,0.0,25.0,50.0
tile_0360,21.588,15.588,12.588,False,False,False,36.03,63.97,0.0,0.0,0.0,80.0,50.0,0.0,25.0,0.0,5.0,0.0,10.0,0.0,10.0,43.97,13.969999999999999,63.97,38.97,0.0,5.0,0.0,10.0,0.0,10.0
tile_0361,33.616,25.616000000000003,27.616000000000003,False,False,False,0.96,99.04,0.0,0.0,0.0,50.0,40.0,20.0,30.0,5.0,5.0,10.0,10.0,25.0,5.0,49.04,39.04,79.04,69.04,5.0,5.0,10.0,10.0,25.0,5.0
tile_0362,11.656,12.656,12.656,False,False,False,38.36,61.64,0.0,0.0,0.0,50.0,50.0,30.0,30.0,5.0,5.0,5.0,10.0,5.0,5.0,11.64,11.64,31.64,31.64,5.0,5.0,5.0,10.0,5.0,5.0
tile_0363,20.552,12.552000000000001,8.552000000000001,False,False,False,48.62,51.38,0.0,0.0,0.0,75.0,50.0,0.0,25.0,0.0,5.0,0.0,25.0,25.0,5.0,26.380000000000003,1.3800000000000026,51.38,26.380000000000003,0.0,5.0,0.0,25.0,25.0,5.0
tile_0364,17.592,8.0,7.0,False,False,False,56.02,43.98,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,18.979999999999997,6.020000000000003,43.98,13.979999999999997,0.0,5.0,0.0,10.0,25.0,5.0
tile_0365,21.072,9.072,9.072,False,False,False,47.32,52.68,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,27.68,2.6799999999999997,52.68,22.68,0.0,5.0,0.0,10.0,25.0,5.0
tile_0366,14.48,8.0,7.0,False,False,False,63.8,36.2,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,11.200000000000003,13.799999999999997,36.2,6.200000000000003,0.0,5.0,0.0,10.0,25.0,5.0
tile_0367,13.959999999999999,11.959999999999999,8.0,False,False,False,55.1,44.9,0.0,0.0,0.0,80.0,60.0,0.0,20.0,0.0,5.0,0.0,10.0,0.0,15.0,24.9,4.899999999999999,44.9,24.9,0.0,5.0,0.0,10.0,0.0,15.0
tile_0368,15.724,11.0,7.0,False,False,False,60.69,39.31,0.0,0.0,0.0,75.0,50.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0,5.0,14.310000000000002,10.689999999999998,39.31,14.310000000000002,0.0,0.0,0.0,25.0,25.0,5.0
tile_0369,10.272000000000002,10.272000000000002,9.999999999999998,False,False,False,74.32,25.68,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,15.0,0.6800000000000068,0.6800000000000068,25.68,25.68,0.0,0.0,0.0,10.0,25.0,15.0
tile_0370,17.452,11.0,7.0,False,False,False,56.37,43.63,0.0,0.0,0.0,75.0,50.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0,5.0,18.630000000000003,6.369999999999997,43.63,18.630000000000003,0.0,0.0,0.0,25.0,25.0,5.0
tile_0371,10.0,12.580000000000002,9.580000000000002,False,False,False,83.95,16.05,0.0,0.0,0.0,75.0,60.0,0.0,20.0,0.0,5.0,0.0,25.0,25.0,5.0,8.950000000000003,23.950000000000003,16.05,3.9499999999999993,0.0,5.0,0.0,25.0,25.0,5.0
tile_0372,14.0,11.16,11.16,False,False,False,77.9,22.1,0.0,0.0,0.0,50.0,50.0,20.0,25.0,5.0,0.0,10.0,10.0,25.0,15.0,27.900000000000006,27.900000000000006,2.1000000000000014,2.8999999999999986,5.0,0.0,10.0,10.0,25.0,15.0
tile_0373,32.0,28.0,24.0,False,False,False,0.0,100.0,0.0,0.0,0.0,50.0,20.0,20.0,30.0,5.0,5.0,5.0,20.0,20.0,25.0,50.0,20.0,80.0,70.0,5.0,5.0,5.0,20.0,20.0,25.0
tile_0374,27.996,29.996,27.996,False,False,False,10.01,89.99,0.0,0.0,0.0,40.0,50.0,20.0,20.0,5.0,5.0,10.0,10.0,25.0,25.0,29.990000000000002,39.99,69.99,69.99,5.0,5.0,10.0,10.0,25.0,25.0
tile_0375,36.676,22.676,16.676,False,False,False,8.31,91.69,0.0,0.0,0.0,50.0,30.0,0.0,40.0,0.0,5.0,0.0,10.0,50.0,25.0,41.69,21.689999999999998,91.69,51.69,0.0,5.0,0.0,10.0,50.0,25.0
tile_0376,19.812,20.812,20.812,False,False,False,25.47,74.53,0.0,0.0,0.0,50.0,50.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,5.0,24.53,24.53,49.53,49.53,0.0,0.0,0.0,25.0,25.0,5.0
tile_0377,32.532,32.132,20.532,False,False,False,18.67,81.33,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,28.0,31.33,31.33,81.33,81.33,0.0,0.0,0.0,20.0,50.0,28.0
